,Load name,Channel,Value (%),Level,Frequency (Hz),Voltage (V)
325,"RGB LED strip, 3 channels, Blue wire",3,58.0,38009,991,2.2945469840168355
326,"RGB LED strip, 3 channels, Blue wire",3,59.0,38665,991,2.3583180501553485
327,"RGB LED strip, 3 channels, Blue wire",3,60.0,39320,991,2.419568639374995
328,"RGB LED strip, 3 channels, Blue wire",3,61.0,39975,991,2.473400122181491
329,"RGB LED strip, 3 channels, Blue wire",3,62.0,40631,991,2.5223585762749248
330,"RGB LED strip, 3 channels, Blue wire",3,63.0,41286,991,2.567878925445719
331,"RGB LED strip, 3 channels, Blue wire",3,64.0,41941,991,2.6042088341465495
332,"RGB LED strip, 3 channels, Blue wire",3,65.0,42597,991,2.6372407221997634
333,"RGB LED strip, 3 channels, Blue wire",3,66.0,43252,991,2.6631482328342373
334,"RGB LED strip, 3 channels, Blue wire",3,67.0,43907,991,2.6934078762852924
335,"RGB LED strip, 3 channels, Blue wire",3,68.0,44563,991,2.7213023275563746
336,"RGB LED strip, 3 channels, Blue wire",3,69.0,45218,991,2.748133546380194
337,"RGB LED strip, 3 channels, Blue wire",3,70.0,45873,991,2.776105840026853
338,"RGB LED strip, 3 channels, Blue wire",3,71.0,46529,991,2.80100675994261
339,"RGB LED strip, 3 channels, Blue wire",3,72.0,47184,991,2.824525317672011
340,"RGB LED strip, 3 channels, Blue wire",3,73.0,47839,991,2.8442057582714027
341,"RGB LED strip, 3 channels, Blue wire",3,74.0,48495,991,2.8630936946854515
342,"RGB LED strip, 3 channels, Blue wire",3,75.0,49150,991,2.8785684869386263
343,"RGB LED strip, 3 channels, Blue wire",3,76.0,49805,991,2.893161892294015
344,"RGB LED strip, 3 channels, Blue wire",3,77.0,50461,991,2.9061467685609514
345,"RGB LED strip, 3 channels, Blue wire",3,78.0,51116,991,2.9173795913594955
346,"RGB LED strip, 3 channels, Blue wire",3,79.0,51771,991,2.9269342029430985
347,"RGB LED strip, 3 channels, Blue wire",3,80.0,52427,991,2.934678839290624
348,"RGB LED strip, 3 channels, Blue wire",3,81.0,53082,991,2.941223759025682
349,"RGB LED strip, 3 channels, Blue wire",3,82.0,53737,991,2.946012545167859
350,"RGB LED strip, 3 channels, Blue wire",3,83.0,54393,991,2.9494012085816754
351,"RGB LED strip, 3 channels, Blue wire",3,84.0,55048,991,2.951114700873309
352,"RGB LED strip, 3 channels, Blue wire",3,85.0,55703,991,2.952272416203921
353,"RGB LED strip, 3 channels, Blue wire",3,86.0,56359,991,2.953097721390213
354,"RGB LED strip, 3 channels, Blue wire",3,87.0,57014,991,2.9535712558412786
355,"RGB LED strip, 3 channels, Blue wire",3,88.0,57669,991,2.954044870294835
356,"RGB LED strip, 3 channels, Blue wire",3,89.0,58325,991,2.95441288152558
357,"RGB LED strip, 3 channels, Blue wire",3,90.0,58980,991,2.9547232909984995
358,"RGB LED strip, 3 channels, Blue wire",3,91.0,59635,991,2.954834894404387
359,"RGB LED strip, 3 channels, Blue wire",3,92.0,60291,991,2.9550574611965827
